NAME,REGEX_ID,CREATION_TIMESTAMP,START_TIMESTAMP,END_TIMESTAMP
22500271,3,26/08/2011 00:11:40.000000,26/08/2011 00:11:40.000000,
22724209,3,17/07/2013 12:13:41.000000,17/07/2013 12:13:41.000000,
22204329,3,04/01/2013 19:00:16.000000,04/01/2013 19:00:16.000000,
22500942,3,26/08/2011 00:11:40.000000,26/08/2011 00:11:40.000000,
22500985,3,26/08/2011 00:11:40.000000,26/08/2011 00:11:40.000000,
22501069,3,26/08/2011 00:11:40.000000,26/08/2011 00:11:40.000000,
22502204,3,26/08/2011 00:11:40.000000,26/08/2011 00:11:40.000000,
22502810,3,26/08/2011 00:11:40.000000,26/08/2011 00:11:40.000000,
22503128,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22608700,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22611500,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22612000,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22612166,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22622201,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22630000,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22204584,4,04/01/2013 19:00:16.000000,04/01/2013 19:00:16.000000,
22648300,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22648301,3,26/08/2011 00:11:41.000000,26/08/2011 00:11:41.000000,
22236346,4,22/04/2013 13:01:00.000000,22/04/2013 13:01:00.000000,
22682414,4,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22682421,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22700158,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22700187,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22700337,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22700926,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22700938,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22701467,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22701567,3,26/08/2011 00:11:42.000000,26/08/2011 00:11:42.000000,
22701627,3,26/08/2011 00:11:43.000000,26/08/2011 00:11:43.000000,
22701628,3,26/08/2011 00:11:43.000000,26/08/2011 00:11:43.000000,
22701642,3,26/08/2011 00:11:43.000000,26/08/2011 00:11:43.000000,
22236421,3,22/04/2013 13:01:00.000000,22/04/2013 13:01:00.000000,
22712010,3,26/08/2011 00:11:43.000000,26/08/2011 00:11:43.000000,
22712394,3,26/08/2011 00:11:43.000000,26/08/2011 00:11:43.000000,
22210323,3,04/01/2013 19:00:18.000000,04/01/2013 19:00:18.000000,
22236806,3,22/04/2013 13:01:00.000000,22/04/2013 13:01:00.000000,
22714473,3,26/08/2011 00:11:45.000000,26/08/2011 00:11:45.000000,
22714546,3,26/08/2011 00:11:45.000000,26/08/2011 00:11:45.000000,
22210600,3,04/01/2013 19:00:19.000000,04/01/2013 19:00:19.000000,
22718258,3,26/08/2011 00:11:46.000000,26/08/2011 00:11:46.000000,
22718258,4,26/08/2011 00:11:46.000000,26/08/2011 00:11:46.000000,
22720151,4,26/08/2011 00:11:47.000000,26/08/2011 00:11:47.000000,
22237111,3,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22237240,3,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22721472,3,26/08/2011 00:11:48.000000,26/08/2011 00:11:48.000000,
22722662,3,26/08/2011 00:11:48.000000,26/08/2011 00:11:48.000000,
22237330,3,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22237566,3,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22723426,3,26/08/2011 00:11:49.000000,26/08/2011 00:11:49.000000,
22723426,4,26/08/2011 00:11:49.000000,26/08/2011 00:11:49.000000,
22723887,4,26/08/2011 00:11:50.000000,26/08/2011 00:11:50.000000,
22723916,3,26/08/2011 00:11:50.000000,26/08/2011 00:11:50.000000,
22724745,3,26/08/2011 00:11:50.000000,26/08/2011 00:11:50.000000,
22724745,4,26/08/2011 00:11:50.000000,26/08/2011 00:11:50.000000,
22724945,3,26/08/2011 00:11:50.000000,26/08/2011 00:11:50.000000,
22724958,3,26/08/2011 00:11:50.000000,26/08/2011 00:11:50.000000,
22725024,3,26/08/2011 00:11:51.000000,26/08/2011 00:11:51.000000,
22725024,4,26/08/2011 00:11:51.000000,26/08/2011 00:11:51.000000,
22211144,4,04/01/2013 19:00:21.000000,04/01/2013 19:00:21.000000,
22211322,3,04/01/2013 19:00:22.000000,04/01/2013 19:00:22.000000,
22730288,3,26/08/2011 00:11:52.000000,26/08/2011 00:11:52.000000,
22730329,3,26/08/2011 00:11:52.000000,26/08/2011 00:11:52.000000,
22731262,4,26/08/2011 00:11:52.000000,26/08/2011 00:11:52.000000,
22731658,3,26/08/2011 00:11:53.000000,26/08/2011 00:11:53.000000,
22211415,4,04/01/2013 19:00:22.000000,04/01/2013 19:00:22.000000,
22237633,3,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22731694,3,26/08/2011 00:11:53.000000,26/08/2011 00:11:53.000000,
22731804,3,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22731931,3,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22731931,4,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22731978,3,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22732225,3,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22732225,4,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22732369,3,26/08/2011 00:11:54.000000,26/08/2011 00:11:54.000000,
22732755,3,26/08/2011 00:11:55.000000,26/08/2011 00:11:55.000000,
22733135,3,26/08/2011 00:11:55.000000,26/08/2011 00:11:55.000000,
22211467,3,04/01/2013 19:00:22.000000,04/01/2013 19:00:22.000000,
22733696,3,26/08/2011 00:11:55.000000,26/08/2011 00:11:55.000000,
22211621,3,04/01/2013 19:00:23.000000,04/01/2013 19:00:23.000000,
22237704,3,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22211678,3,04/01/2013 19:00:23.000000,04/01/2013 19:00:23.000000,
22745457,3,26/08/2011 00:11:57.000000,26/08/2011 00:11:57.000000,
22748862,3,26/08/2011 00:11:57.000000,26/08/2011 00:11:57.000000,
22211822,4,04/01/2013 19:00:23.000000,04/01/2013 19:00:23.000000,
22200021,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200021,4,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200033,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22911055,3,30/08/2013 09:24:22.000000,30/08/2013 09:24:22.000000,
22200561,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200746,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200761,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200892,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200932,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200932,4,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22200948,3,26/08/2011 00:10:05.000000,26/08/2011 00:10:05.000000,
22911151,3,30/08/2013 09:24:23.000000,30/08/2013 09:24:23.000000,
22200975,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22201293,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22201380,4,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22201681,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22201683,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22201796,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22201947,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22911633,3,30/08/2013 09:24:23.000000,30/08/2013 09:24:23.000000,
22202462,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22202491,3,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22202491,4,26/08/2011 00:10:06.000000,26/08/2011 00:10:06.000000,
22911725,3,30/08/2013 09:24:23.000000,30/08/2013 09:24:23.000000,
22203522,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22203531,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22204061,4,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22204443,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22204468,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22204699,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22204900,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22911775,3,30/08/2013 09:24:24.000000,30/08/2013 09:24:24.000000,
22205273,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22205342,3,26/08/2011 00:10:08.000000,26/08/2011 00:10:08.000000,
22911826,4,30/08/2013 09:24:24.000000,30/08/2013 09:24:24.000000,
22210715,3,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22210715,4,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22210985,3,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22210985,4,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22211168,3,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22211252,3,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22211269,3,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22211455,3,26/08/2011 00:10:09.000000,26/08/2011 00:10:09.000000,
22211839,3,26/08/2011 00:10:10.000000,26/08/2011 00:10:10.000000,
22212017,3,26/08/2011 00:10:10.000000,26/08/2011 00:10:10.000000,
22212063,3,26/08/2011 00:10:10.000000,26/08/2011 00:10:10.000000,
22212275,3,26/08/2011 00:10:10.000000,26/08/2011 00:10:10.000000,
22212301,3,26/08/2011 00:10:10.000000,26/08/2011 00:10:10.000000,
22911849,3,30/08/2013 09:24:24.000000,30/08/2013 09:24:24.000000,
22911867,3,30/08/2013 09:24:25.000000,30/08/2013 09:24:25.000000,
22212937,3,26/08/2011 00:10:11.000000,26/08/2011 00:10:11.000000,
22213360,3,26/08/2011 00:10:11.000000,26/08/2011 00:10:11.000000,
22213678,3,26/08/2011 00:10:11.000000,26/08/2011 00:10:11.000000,
22213678,4,26/08/2011 00:10:11.000000,26/08/2011 00:10:11.000000,
22213970,3,26/08/2011 00:10:12.000000,26/08/2011 00:10:12.000000,
22214141,3,26/08/2011 00:10:12.000000,26/08/2011 00:10:12.000000,
22214415,3,26/08/2011 00:10:12.000000,26/08/2011 00:10:12.000000,
22912452,3,30/08/2013 09:24:25.000000,30/08/2013 09:24:25.000000,
22912541,3,30/08/2013 09:24:26.000000,30/08/2013 09:24:26.000000,
22215496,3,26/08/2011 00:10:13.000000,26/08/2011 00:10:13.000000,
22912764,4,30/08/2013 09:24:26.000000,30/08/2013 09:24:26.000000,
22912773,4,30/08/2013 09:24:26.000000,30/08/2013 09:24:26.000000,
22215617,3,26/08/2011 00:10:14.000000,26/08/2011 00:10:14.000000,
22215791,3,26/08/2011 00:10:14.000000,26/08/2011 00:10:14.000000,
22913310,3,30/08/2013 09:24:26.000000,30/08/2013 09:24:26.000000,
22216576,3,26/08/2011 00:10:14.000000,26/08/2011 00:10:14.000000,
22216596,3,26/08/2011 00:10:14.000000,26/08/2011 00:10:14.000000,
22216974,3,26/08/2011 00:10:15.000000,26/08/2011 00:10:15.000000,
22217052,3,26/08/2011 00:10:15.000000,26/08/2011 00:10:15.000000,
22217097,3,26/08/2011 00:10:15.000000,26/08/2011 00:10:15.000000,
22913464,4,30/08/2013 09:24:27.000000,30/08/2013 09:24:27.000000,
22217609,3,26/08/2011 00:10:16.000000,26/08/2011 00:10:16.000000,
22913577,3,30/08/2013 09:24:27.000000,30/08/2013 09:24:27.000000,
22217754,3,26/08/2011 00:10:16.000000,26/08/2011 00:10:16.000000,
22218448,3,26/08/2011 00:10:17.000000,26/08/2011 00:10:17.000000,
22218956,3,26/08/2011 00:10:17.000000,26/08/2011 00:10:17.000000,
22218969,3,26/08/2011 00:10:17.000000,26/08/2011 00:10:17.000000,
22913989,3,30/08/2013 09:24:28.000000,30/08/2013 09:24:28.000000,
22219093,3,26/08/2011 00:10:17.000000,26/08/2011 00:10:17.000000,
22219129,3,26/08/2011 00:10:18.000000,26/08/2011 00:10:18.000000,
22914090,3,30/08/2013 09:24:28.000000,30/08/2013 09:24:28.000000,
22219181,3,26/08/2011 00:10:18.000000,26/08/2011 00:10:18.000000,
22219507,3,26/08/2011 00:10:18.000000,26/08/2011 00:10:18.000000,
22219643,3,26/08/2011 00:10:18.000000,26/08/2011 00:10:18.000000,
22219903,3,26/08/2011 00:10:19.000000,26/08/2011 00:10:19.000000,
22219987,3,26/08/2011 00:10:19.000000,26/08/2011 00:10:19.000000,
22220085,3,26/08/2011 00:10:19.000000,26/08/2011 00:10:19.000000,
22220223,3,26/08/2011 00:10:19.000000,26/08/2011 00:10:19.000000,
22221134,3,26/08/2011 00:10:20.000000,26/08/2011 00:10:20.000000,
22221282,3,26/08/2011 00:10:20.000000,26/08/2011 00:10:20.000000,
22221299,3,26/08/2011 00:10:20.000000,26/08/2011 00:10:20.000000,
22222350,3,26/08/2011 00:10:21.000000,26/08/2011 00:10:21.000000,
22222789,3,26/08/2011 00:10:21.000000,26/08/2011 00:10:21.000000,
22222981,3,26/08/2011 00:10:21.000000,26/08/2011 00:10:21.000000,
22223135,3,26/08/2011 00:10:21.000000,26/08/2011 00:10:21.000000,
22914812,3,30/08/2013 09:24:30.000000,30/08/2013 09:24:30.000000,
22224268,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22225063,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22225250,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22225343,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22225431,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22225431,4,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22225747,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22226350,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22226350,4,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22915175,3,30/08/2013 09:24:31.000000,30/08/2013 09:24:31.000000,
22915195,3,30/08/2013 09:24:31.000000,30/08/2013 09:24:31.000000,
22226656,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22226700,3,26/08/2011 00:10:22.000000,26/08/2011 00:10:22.000000,
22915275,3,30/08/2013 09:24:31.000000,30/08/2013 09:24:31.000000,
22227156,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227275,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227308,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227363,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227526,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227526,4,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227563,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227638,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227671,4,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22227793,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22228290,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22228567,3,26/08/2011 00:10:23.000000,26/08/2011 00:10:23.000000,
22228862,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22228875,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229024,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229024,4,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229062,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229152,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229297,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229320,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229425,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229709,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229709,4,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22229758,3,26/08/2011 00:10:24.000000,26/08/2011 00:10:24.000000,
22915351,3,30/08/2013 09:24:32.000000,30/08/2013 09:24:32.000000,
22915619,3,30/08/2013 09:24:32.000000,30/08/2013 09:24:32.000000,
22231400,3,26/08/2011 00:10:25.000000,26/08/2011 00:10:25.000000,
22211825,3,04/01/2013 19:00:23.000000,04/01/2013 19:00:23.000000,
22231475,3,26/08/2011 00:10:25.000000,26/08/2011 00:10:25.000000,
22237724,4,22/04/2013 13:01:01.000000,22/04/2013 13:01:01.000000,
22237832,3,22/04/2013 13:01:02.000000,22/04/2013 13:01:02.000000,
22724217,3,17/07/2013 12:13:41.000000,17/07/2013 12:13:41.000000,
22232248,3,26/08/2011 00:10:25.000000,26/08/2011 00:10:25.000000,
22232686,3,26/08/2011 00:10:26.000000,26/08/2011 00:10:26.000000,
22211869,4,04/01/2013 19:00:24.000000,04/01/2013 19:00:24.000000,
22239172,3,22/04/2013 13:01:03.000000,22/04/2013 13:01:03.000000,
22233736,3,26/08/2011 00:10:26.000000,26/08/2011 00:10:26.000000,
22234050,3,26/08/2011 00:10:27.000000,26/08/2011 00:10:27.000000,
22234127,3,26/08/2011 00:10:27.000000,26/08/2011 00:10:27.000000,
22234296,3,26/08/2011 00:10:27.000000,26/08/2011 00:10:27.000000,
22234296,4,26/08/2011 00:10:27.000000,26/08/2011 00:10:27.000000,
22235182,3,26/08/2011 00:10:27.000000,26/08/2011 00:10:27.000000,
22212263,3,04/01/2013 19:00:25.000000,04/01/2013 19:00:25.000000,
22236409,3,26/08/2011 00:10:28.000000,26/08/2011 00:10:28.000000,
22236801,3,26/08/2011 00:10:28.000000,26/08/2011 00:10:28.000000,
22237099,3,26/08/2011 00:10:28.000000,26/08/2011 00:10:28.000000,
22238124,3,22/04/2013 13:01:02.000000,22/04/2013 13:01:02.000000,
22237516,3,26/08/2011 00:10:29.000000,26/08/2011 00:10:29.000000,
22237912,3,26/08/2011 00:10:29.000000,26/08/2011 00:10:29.000000,
22212397,3,04/01/2013 19:00:26.000000,04/01/2013 19:00:26.000000,
22238041,3,26/08/2011 00:10:29.000000,26/08/2011 00:10:29.000000,
22238195,3,26/08/2011 00:10:30.000000,26/08/2011 00:10:30.000000,
22238124,4,22/04/2013 13:01:02.000000,22/04/2013 13:01:02.000000,
22239737,3,26/08/2011 00:10:31.000000,26/08/2011 00:10:31.000000,
22239845,3,26/08/2011 00:10:31.000000,26/08/2011 00:10:31.000000,
22240424,3,26/08/2011 00:10:31.000000,26/08/2011 00:10:31.000000,
22240487,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22240670,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22240961,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22241072,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22241449,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22212573,3,04/01/2013 19:00:27.000000,04/01/2013 19:00:27.000000,
22242030,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22242342,3,26/08/2011 00:10:32.000000,26/08/2011 00:10:32.000000,
22724738,3,17/07/2013 12:13:44.000000,17/07/2013 12:13:44.000000,
22242766,3,26/08/2011 00:10:33.000000,26/08/2011 00:10:33.000000,
22242766,4,26/08/2011 00:10:33.000000,26/08/2011 00:10:33.000000,
22238407,3,22/04/2013 13:01:02.000000,22/04/2013 13:01:02.000000,
22243219,3,26/08/2011 00:10:33.000000,26/08/2011 00:10:33.000000,
22243555,3,26/08/2011 00:10:33.000000,26/08/2011 00:10:33.000000,
22243555,4,26/08/2011 00:10:33.000000,26/08/2011 00:10:33.000000,
22238670,3,22/04/2013 13:01:02.000000,22/04/2013 13:01:02.000000,
22244789,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22245274,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22245747,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22245762,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22245861,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22246061,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22246741,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22247678,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22247678,4,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22247887,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22248332,3,26/08/2011 00:10:34.000000,26/08/2011 00:10:34.000000,
22248784,3,26/08/2011 00:10:35.000000,26/08/2011 00:10:35.000000,
22248830,3,26/08/2011 00:10:35.000000,26/08/2011 00:10:35.000000,
22248830,4,26/08/2011 00:10:35.000000,26/08/2011 00:10:35.000000,
22250248,3,26/08/2011 00:10:35.000000,26/08/2011 00:10:35.000000,
22250593,3,26/08/2011 00:10:35.000000,26/08/2011 00:10:35.000000,
22250846,3,26/08/2011 00:10:35.000000,26/08/2011 00:10:35.000000,
22251774,3,26/08/2011 00:10:36.000000,26/08/2011 00:10:36.000000,
22251774,4,26/08/2011 00:10:36.000000,26/08/2011 00:10:36.000000,
22252444,3,26/08/2011 00:10:36.000000,26/08/2011 00:10:36.000000,
22212885,3,04/01/2013 19:00:28.000000,04/01/2013 19:00:28.000000,
22213353,3,04/01/2013 19:00:31.000000,04/01/2013 19:00:31.000000,
22256375,3,26/08/2011 00:10:37.000000,26/08/2011 00:10:37.000000,
22256698,3,26/08/2011 00:10:37.000000,26/08/2011 00:10:37.000000,
22238906,3,22/04/2013 13:01:03.000000,22/04/2013 13:01:03.000000,
22258062,3,26/08/2011 00:10:38.000000,26/08/2011 00:10:38.000000,
22213291,3,04/01/2013 19:00:31.000000,04/01/2013 19:00:31.000000,
22259349,3,26/08/2011 00:10:39.000000,26/08/2011 00:10:39.000000,
22259349,4,26/08/2011 00:10:39.000000,26/08/2011 00:10:39.000000,
22213394,3,04/01/2013 19:00:31.000000,04/01/2013 19:00:31.000000,
22260214,3,26/08/2011 00:10:39.000000,26/08/2011 00:10:39.000000,
22260825,3,26/08/2011 00:10:39.000000,26/08/2011 00:10:39.000000,
22260906,3,26/08/2011 00:10:39.000000,26/08/2011 00:10:39.000000,
22260934,3,26/08/2011 00:10:39.000000,26/08/2011 00:10:39.000000,
22260934,4,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22261615,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22261685,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22261685,4,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22262658,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22262658,4,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22262763,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22262790,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22262794,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22262883,3,26/08/2011 00:10:40.000000,26/08/2011 00:10:40.000000,
22263668,3,26/08/2011 00:10:41.000000,26/08/2011 00:10:41.000000,
22724850,3,17/07/2013 12:13:47.000000,17/07/2013 12:13:47.000000,
22281144,3,26/08/2011 00:10:41.000000,26/08/2011 00:10:41.000000,
22330114,3,25/08/2011 00:08:02.000000,25/08/2011 00:08:02.000000,
22239294,3,22/04/2013 13:01:03.000000,22/04/2013 13:01:03.000000,
22330257,3,25/08/2011 00:08:02.000000,25/08/2011 00:08:02.000000,
22330257,4,25/08/2011 00:08:02.000000,25/08/2011 00:08:02.000000,
22330334,3,25/08/2011 00:08:02.000000,25/08/2011 00:08:02.000000,
22330334,4,25/08/2011 00:08:02.000000,25/08/2011 00:08:02.000000,
22724866,3,17/07/2013 12:13:47.000000,17/07/2013 12:13:47.000000,
22330375,3,25/08/2011 00:08:02.000000,25/08/2011 00:08:02.000000,
22330375,4,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22330442,3,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22330520,3,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22213723,4,04/01/2013 19:00:32.000000,04/01/2013 19:00:32.000000,
22330798,3,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22330831,3,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22330831,4,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22330851,3,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22330851,4,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22331020,3,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22331020,4,25/08/2011 00:08:03.000000,25/08/2011 00:08:03.000000,
22213756,4,04/01/2013 19:00:32.000000,04/01/2013 19:00:32.000000,
22331279,3,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22331279,4,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22331353,3,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22331357,3,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22331446,3,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22213767,3,04/01/2013 19:00:33.000000,04/01/2013 19:00:33.000000,
22331532,3,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22331718,3,25/08/2011 00:08:04.000000,25/08/2011 00:08:04.000000,
22331767,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22331767,4,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22331836,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22331878,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22331902,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22331925,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22724867,4,17/07/2013 12:13:48.000000,17/07/2013 12:13:48.000000,
22331938,4,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22332093,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22332202,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22239804,4,22/04/2013 13:01:04.000000,22/04/2013 13:01:04.000000,
22332987,3,25/08/2011 00:08:05.000000,25/08/2011 00:08:05.000000,
22724936,3,17/07/2013 12:13:49.000000,17/07/2013 12:13:49.000000,
22333395,3,25/08/2011 00:08:06.000000,25/08/2011 00:08:06.000000,
22333418,4,25/08/2011 00:08:06.000000,25/08/2011 00:08:06.000000,
22333481,3,25/08/2011 00:08:06.000000,25/08/2011 00:08:06.000000,
